id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
509597,Anser,albifrons,,Greater White-fronted Goose,Yoann Blanchon,Romania,"Municipiul Călărași, Județul Călărași",44.1625,27.3175,10,flight call,//www.xeno-canto.org/509597,//www.xeno-canto.org/509597/download,XC509597-191130-083259_Anser albifrons_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509597-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509597-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509597-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509597-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,09:30,2019-11-30,2019-12-02,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
509519,Anser,albifrons,,Greater White-fronted Goose,Yoann Blanchon,Romania,"Comuna Valea Nucarilor, Județul Tulcea",45.0068,28.8792,20,flight call,//www.xeno-canto.org/509519,//www.xeno-canto.org/509519/download,XC509519-191127-144020_Anser albifrons_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509519-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509519-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509519-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509519-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,16:00,2019-11-27,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n,yes,no
509497,Anser,albifrons,,Greater White-fronted Goose,Yoann Blanchon,Romania,"Amara, Comuna Balta Albă, Județul Buzău",45.2365,27.2837,30,flight call,//www.xeno-canto.org/509497,//www.xeno-canto.org/509497/download,XC509497-191125-144218_Anser albifrons_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509497-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509497-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509497-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509497-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,15:30,2019-11-25,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
509496,Anser,albifrons,,Greater White-fronted Goose,Yoann Blanchon,Romania,"Amara, Comuna Balta Albă, Județul Buzău",45.2365,27.2837,30,flight call,//www.xeno-canto.org/509496,//www.xeno-canto.org/509496/download,XC509496-191125-143854_Anser albifrons_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509496-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509496-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509496-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509496-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,15:30,2019-11-25,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
509494,Anser,albifrons,,Greater White-fronted Goose,Yoann Blanchon,Romania,"Amara, Comuna Balta Albă, Județul Buzău",45.2365,27.2837,30,flight call,//www.xeno-canto.org/509494,//www.xeno-canto.org/509494/download,XC509494-191125-143208_Anser albifrons_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509494-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509494-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509494-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509494-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:17,15:30,2019-11-25,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
331088,Cygnus,olor,,Mute Swan,Marco Dragonetti,Romania,"Gorgova, Comuna Maliuc, Județul Tulcea",45.2163,29.1307,0,begging call,//www.xeno-canto.org/331088,//www.xeno-canto.org/331088/download,XC331088-call2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331088-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331088-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331088-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331088-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:13,11:00,2014-06-27,2016-08-13,[''],Check www.birdsongs.it (my website). One adult Mute Swan is followed by some chicks.,yes,no
331087,Cygnus,olor,,Mute Swan,Marco Dragonetti,Romania,"Gorgova, Comuna Maliuc, Județul Tulcea",45.2163,29.1307,0,wing beats,//www.xeno-canto.org/331087,//www.xeno-canto.org/331087/download,XC331087-call1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331087-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331087-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331087-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331087-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:31,06:00,2014-05-09,2016-08-13,"['Remiz pendulinus', 'Cyanistes caeruleus']",Check www.birdsongs.it (my website). Some Mute Swans are swimming in a lake of the Danube Delta. One bird flies off and passes above my boat: sound of wing beats.,yes,no
509518,Cygnus,cygnus,,Whooper Swan,Yoann Blanchon,Romania,"Comuna Valea Nucarilor, Județul Tulcea",45.0068,28.8792,20,"alarm call, call, flight call",//www.xeno-canto.org/509518,//www.xeno-canto.org/509518/download,XC509518-191127-142429_Cygnus cygnus_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509518-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509518-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509518-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509518-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:31,15:30,2019-11-27,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
509517,Cygnus,cygnus,,Whooper Swan,Yoann Blanchon,Romania,"Comuna Valea Nucarilor, Județul Tulcea",45.0068,28.8792,20,"alarm call, call",//www.xeno-canto.org/509517,//www.xeno-canto.org/509517/download,XC509517-191127-141836_Cygnus cygnus_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509517-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509517-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509517-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509517-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:23,15:30,2019-11-27,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
509516,Cygnus,cygnus,,Whooper Swan,Yoann Blanchon,Romania,"Comuna Valea Nucarilor, Județul Tulcea",45.0068,28.8792,20,"alarm call, call",//www.xeno-canto.org/509516,//www.xeno-canto.org/509516/download,XC509516-191127-141611_Cygnus cygnus_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509516-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509516-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509516-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509516-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,15:30,2019-11-27,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
509515,Cygnus,cygnus,,Whooper Swan,Yoann Blanchon,Romania,"Comuna Valea Nucarilor, Județul Tulcea",45.0068,28.8792,20,"alarm call, call",//www.xeno-canto.org/509515,//www.xeno-canto.org/509515/download,XC509515-191127-141515_Cygnus cygnus_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509515-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509515-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509515-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509515-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,15:30,2019-11-27,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n,yes,no
509503,Cygnus,cygnus,,Whooper Swan,Yoann Blanchon,Romania,"Comuna Valea Nucarilor, Județul Tulcea",45.0068,28.8792,20,"alarm call, call",//www.xeno-canto.org/509503,//www.xeno-canto.org/509503/download,XC509503-191127-141418_Cygnus cygnus_YB.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509503-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509503-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509503-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC509503-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,15:00,2019-11-27,2019-12-01,[''],SennheiserME66-K6/ZOOM H2n ; High Pass Filter 500Hz 6db,yes,no
331077,Aythya,ferina,,Common Pochard,Marco Dragonetti,Romania,"Comuna Maliuc, Județul Tulcea",45.1536,29.1447,0,flight call,//www.xeno-canto.org/331077,//www.xeno-canto.org/331077/download,XC331077-call1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331077-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331077-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331077-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331077-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:10,15:00,2014-06-26,2016-08-13,[''],Check www.birdsongs.it (my website). Two Pochards fly from a small lake in the Danube Delta,yes,no
424887,Aythya,nyroca,,Ferruginous Duck,Gerard Kenter,Romania,"Comuna Corbu, Județul Constanța",44.4364,28.7372,0,call,//www.xeno-canto.org/424887,//www.xeno-canto.org/424887/download,"XC424887-witoogeend, 2017-04-30, vadu, LS111086.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OHTVRGVAYH/ffts/XC424887-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OHTVRGVAYH/ffts/XC424887-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OHTVRGVAYH/ffts/XC424887-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OHTVRGVAYH/ffts/XC424887-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:14,08:39,2017-04-30,2018-07-13,['Locustella luscinioides'],"Male and female, some filtering.",yes,unknown
505941,Tetrastes,bonasia,,Hazel Grouse,Stelian Bodnari,Romania,"Colacu, Comuna Fundu Moldovei, Județul Suceava",47.5344,25.3461,950,"male, song",//www.xeno-canto.org/505941,//www.xeno-canto.org/505941/download,XC505941-Tetrastes bonasia.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505941-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505941-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505941-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505941-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:48,08:30,2017-05-01,2019-11-07,[''],,yes,unknown
505682,Tetrao,urogallus,,Western Capercaillie,Stelian Bodnari,Romania,"Pojorâta, Comuna Pojorâta, Județul Suceava",47.4578,25.4735,1400,"adult, call, male, song",//www.xeno-canto.org/505682,//www.xeno-canto.org/505682/download,XC505682-Tetrao urogallus.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505682-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505682-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505682-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505682-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:11,05:30,2016-04-24,2019-11-04,[''],,yes,yes
505678,Tetrao,urogallus,,Western Capercaillie,Stelian Bodnari,Romania,"Pojorâta, Comuna Pojorâta, Județul Suceava",47.4578,25.4735,1400,"adult, call, female, male, song",//www.xeno-canto.org/505678,//www.xeno-canto.org/505678/download,XC505678-Tetrao urogallus.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505678-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505678-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505678-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505678-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:54,06:30,2016-04-24,2019-11-04,[''],,yes,yes
505160,Lyrurus,tetrix,,Black Grouse,Stelian Bodnari,Romania,"Viseu de Sus, Maramureș County",47.7186,24.8632,1500,"adult, call, male, song",//www.xeno-canto.org/505160,//www.xeno-canto.org/505160/download,XC505160-Lyrurus tetrix.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505160-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505160-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505160-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QLZIXALYUM/ffts/XC505160-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:06,07:00,2013-04-24,2019-11-01,['Alauda arvensis'],Males and females in mating site.,yes,yes
296244,Perdix,perdix,,Grey Partridge,Marco Dragonetti,Romania,"Izvoarele, Comuna Izvoarele, Județul Tulcea",45.0556,28.5352,170,call,//www.xeno-canto.org/296244,//www.xeno-canto.org/296244/download,XC296244-starna2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296244-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296244-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296244-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296244-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:06,20:00,2014-05-04,2015-12-21,[''],One bird stands in a seeded field and calls.  Check my website www.birdsongs.it,yes,no
296243,Perdix,perdix,,Grey Partridge,Marco Dragonetti,Romania,"Izvoarele, Comuna Izvoarele, Județul Tulcea",45.0556,28.5352,170,flight call,//www.xeno-canto.org/296243,//www.xeno-canto.org/296243/download,XC296243-starna1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296243-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296243-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296243-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC296243-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:12,19:30,2014-05-04,2015-12-21,[''],Wing beats of two birds that fly from a recently seeded field.  Check my website www.birdsongs.it,yes,no
379835,Coturnix,coturnix,,Common Quail,Marco Dragonetti,Romania,"Mahmudia, Județul Tulcea",45.0508,29.0516,50,call,//www.xeno-canto.org/379835,//www.xeno-canto.org/379835/download,XC379835-call4.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379835-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379835-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379835-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379835-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:18,19:30,2014-05-04,2017-07-15,[''],Check my website birdsongs.it for more details,no,no
510718,Tachybaptus,ruficollis,,Little Grebe,Marco Dragonetti,Romania,"Comuna Sarichioi, Județul Tulcea",44.8923,28.8225,0,"call, juvenile",//www.xeno-canto.org/510718,//www.xeno-canto.org/510718/download,XC510718-call8.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC510718-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC510718-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC510718-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC510718-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:13,14:00,2014-06-28,2019-12-06,[''],Check my website birdsongs.it for more details,yes,no
314917,Podiceps,grisegena,,Red-necked Grebe,Marco Dragonetti,Romania,"Comuna Maliuc, Județul Tulcea",45.163,29.0133,0,song,//www.xeno-canto.org/314917,//www.xeno-canto.org/314917/download,XC314917-call3.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314917-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314917-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314917-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314917-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:06,13:00,2014-06-26,2016-05-03,['Fulica atra'],One bird is hidden in a large reed bed.,no,no
314916,Podiceps,grisegena,,Red-necked Grebe,Marco Dragonetti,Romania,"Comuna Maliuc, Județul Tulcea",45.163,29.0133,0,song,//www.xeno-canto.org/314916,//www.xeno-canto.org/314916/download,XC314916-call2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314916-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314916-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314916-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314916-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:06,13:00,2014-06-26,2016-05-03,"['Fulica atra', 'Certhia familiaris']",One bird is hidden in a large reed bed.,no,no
314915,Podiceps,grisegena,,Red-necked Grebe,Marco Dragonetti,Romania,"Comuna Maliuc, Județul Tulcea",45.163,29.0133,0,call,//www.xeno-canto.org/314915,//www.xeno-canto.org/314915/download,XC314915-call1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314915-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314915-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314915-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314915-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:14,12:00,2014-06-26,2016-05-03,"['Fulica atra', 'Certhia familiaris']",Check my website birdsongs.it   Two Red-necked Grebes are swimming in a canal.,yes,yes
314918,Podiceps,grisegena,,Red-necked Grebe,Marco Dragonetti,Romania,"Comuna Maliuc, Județul Tulcea",45.163,29.0133,0,call,//www.xeno-canto.org/314918,//www.xeno-canto.org/314918/download,XC314918-call4.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314918-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314918-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314918-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314918-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:23,13:30,2014-06-26,2016-05-03,"['Fulica atra', 'Corvus frugilegus']",Check my website birdsongs.it  One bird swims in a canal of the Danube Delta.,yes,no
331146,Podiceps,nigricollis,,Black-necked Grebe,Marco Dragonetti,Romania,"Comuna Pardina, Județul Tulcea",45.2277,29.1297,0,call,//www.xeno-canto.org/331146,//www.xeno-canto.org/331146/download,XC331146-call4.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331146-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331146-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331146-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331146-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:06,07:00,2014-06-27,2016-08-13,[''],Check www.birdsongs.it (my website). Some pairs of Black-necked Grebe swim in a lake of the Danube Delta.,yes,no
331145,Podiceps,nigricollis,,Black-necked Grebe,Marco Dragonetti,Romania,"Comuna Pardina, Județul Tulcea",45.2277,29.1297,0,call,//www.xeno-canto.org/331145,//www.xeno-canto.org/331145/download,XC331145-call3.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331145-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331145-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331145-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331145-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:04,06:30,2014-06-27,2016-08-13,[''],Check www.birdsongs.it (my website). Some pairs of Black-necked Grebe swim in a lake of the Danube Delta.,yes,no
331144,Podiceps,nigricollis,,Black-necked Grebe,Marco Dragonetti,Romania,"Comuna Pardina, Județul Tulcea",45.2277,29.1297,0,call,//www.xeno-canto.org/331144,//www.xeno-canto.org/331144/download,XC331144-call2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331144-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331144-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331144-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331144-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:03,12:30,2014-06-26,2016-08-13,[''],Check www.birdsongs.it (my website). Some pairs of Black-necked Grebe swim in a lake of the Danube Delta.,yes,no
331143,Podiceps,nigricollis,,Black-necked Grebe,Marco Dragonetti,Romania,"Comuna Pardina, Județul Tulcea",45.2277,29.1297,0,call,//www.xeno-canto.org/331143,//www.xeno-canto.org/331143/download,XC331143-call1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331143-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331143-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331143-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC331143-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:07,12:00,2014-06-26,2016-08-13,[''],Check www.birdsongs.it (my website). Some pairs of Black-necked Grebe swim in a lake of the Danube Delta.,yes,no
295997,Ciconia,ciconia,,White Stork,Marco Dragonetti,Romania,"Vulturu, Comuna Maliuc, Județul Tulcea",45.1765,29.1136,0,call,//www.xeno-canto.org/295997,//www.xeno-canto.org/295997/download,XC295997-cicogna2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295997-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295997-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295997-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295997-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:17,11:00,2014-06-26,2015-12-19,[''],A pair of White stork is in the nest which is placed on the top of an electric pole within Maliuc village.,no,no
295996,Ciconia,ciconia,,White Stork,Marco Dragonetti,Romania,"Comuna Mahmudia, Județul Tulcea",45.06,29.1153,10,call,//www.xeno-canto.org/295996,//www.xeno-canto.org/295996/download,XC295996-cicogna1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295996-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295996-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295996-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC295996-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:14,05:30,2014-05-06,2015-12-19,[''],A pair of White stork is in the nest which is placed on the top of an electric pole. Check my website www.birdsongs.it,yes,no
314914,Plegadis,falcinellus,,Glossy Ibis,Marco Dragonetti,Romania,"Vulturu, Comuna Maliuc, Județul Tulcea",45.1451,29.1196,0,call,//www.xeno-canto.org/314914,//www.xeno-canto.org/314914/download,XC314914-call5.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314914-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314914-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314914-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC314914-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:25,14:30,2014-06-27,2016-05-03,[''],Check my website birdsongs.it   Calls of birds perched on some trees.,yes,no
